"","scientificNameVerbatim","traitNameVerbatim","NumberOfRecords","OTNdatasetID","curator","accessDate"
"2953","Cremnocephalus alpestris","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2954","Cremnocephalus alpestris","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2955","Cremnocephalus alpestris","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2956","Criocoris crassicornis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2957","Criocoris crassicornis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2958","Criocoris crassicornis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2959","Criocoris crassicornis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2960","Criocoris crassicornis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2961","Criocoris crassicornis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2962","Criocoris crassicornis","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2963","Criocoris crassicornis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2964","Criocoris crassicornis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2965","Criomorphus albomarginatus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2966","Criomorphus albomarginatus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2967","Criomorphus albomarginatus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2968","Criomorphus albomarginatus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2969","Criomorphus albomarginatus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2970","Criomorphus albomarginatus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2971","Criomorphus albomarginatus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2972","Criomorphus albomarginatus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2973","Criomorphus albomarginatus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2974","Cryptachaea riparia","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2975","Cryptachaea riparia","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2976","Cryptachaea riparia","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2977","Cryptachaea riparia","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2978","Cryptachaea riparia","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2979","Cryptachaea riparia","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2980","Cryptachaea riparia","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2981","Cryptocephalus aureolus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2982","Cryptocephalus aureolus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2983","Cryptocephalus aureolus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2984","Cryptocephalus aureolus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2985","Cryptocephalus aureolus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2986","Cryptocephalus aureolus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2987","Cryptocephalus aureolus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2988","Cryptocephalus aureolus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2989","Cryptocephalus aureolus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2990","Cryptocephalus flavipes","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2991","Cryptocephalus flavipes","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2992","Cryptocephalus flavipes","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2993","Cryptocephalus flavipes","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2994","Cryptocephalus flavipes","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2995","Cryptocephalus flavipes","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2996","Cryptocephalus flavipes","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2997","Cryptocephalus flavipes","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2998","Cryptocephalus flavipes","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"2999","Cryptocephalus fulvus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3000","Cryptocephalus fulvus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3001","Cryptocephalus fulvus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3002","Cryptocephalus fulvus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3003","Cryptocephalus fulvus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3004","Cryptocephalus fulvus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3005","Cryptocephalus fulvus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3006","Cryptocephalus fulvus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3007","Cryptocephalus fulvus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3008","Cryptocephalus hypochaeridis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3009","Cryptocephalus hypochaeridis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3010","Cryptocephalus hypochaeridis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3011","Cryptocephalus hypochaeridis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3012","Cryptocephalus hypochaeridis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3013","Cryptocephalus hypochaeridis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3014","Cryptocephalus hypochaeridis","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3015","Cryptocephalus hypochaeridis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3016","Cryptocephalus hypochaeridis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3017","Cryptocephalus labiatus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3018","Cryptocephalus labiatus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3019","Cryptocephalus labiatus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3020","Cryptocephalus labiatus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3021","Cryptocephalus labiatus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3022","Cryptocephalus labiatus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3023","Cryptocephalus labiatus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3024","Cryptocephalus labiatus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3025","Cryptocephalus labiatus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3026","Cryptocephalus moraei","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3027","Cryptocephalus moraei","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3028","Cryptocephalus moraei","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3029","Cryptocephalus moraei","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3030","Cryptocephalus moraei","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3031","Cryptocephalus moraei","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3032","Cryptocephalus moraei","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3033","Cryptocephalus moraei","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3034","Cryptocephalus moraei","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3035","Cryptocephalus primarius","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3036","Cryptocephalus primarius","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3037","Cryptocephalus primarius","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3038","Cryptocephalus primarius","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3039","Cryptocephalus primarius","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3040","Cryptocephalus primarius","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3041","Cryptocephalus primarius","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3042","Cryptocephalus primarius","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3043","Cryptocephalus primarius","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3044","Cryptocephalus sericeus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3045","Cryptocephalus sericeus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3046","Cryptocephalus sericeus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3047","Cryptocephalus sericeus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3048","Cryptocephalus sericeus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3049","Cryptocephalus sericeus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3050","Cryptocephalus sericeus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3051","Cryptocephalus sericeus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3052","Cryptocephalus sericeus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3053","Cryptocephalus vittatus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3054","Cryptocephalus vittatus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3055","Cryptocephalus vittatus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3056","Cryptocephalus vittatus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3057","Cryptocephalus vittatus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3058","Cryptocephalus vittatus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3059","Cryptocephalus vittatus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3060","Cryptocephalus vittatus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3061","Cryptocephalus vittatus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3062","Cryptophagus pilosus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3063","Cryptophagus pilosus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3064","Cryptophagus pilosus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3065","Cryptophagus pilosus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3066","Cryptophagus pilosus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3067","Cryptophagus pilosus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3068","Cryptophagus pilosus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3069","Cryptopleurum minutum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3070","Cryptopleurum minutum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3071","Cryptopleurum minutum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3072","Cryptopleurum minutum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3073","Cryptopleurum minutum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3074","Cryptopleurum minutum","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3075","Cryptopleurum minutum","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3076","Cryptopleurum minutum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3077","Cryptopleurum minutum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3078","Cryptopleurum subtile","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3079","Cryptopleurum subtile","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3080","Cryptopleurum subtile","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3081","Cryptopleurum subtile","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3082","Cryptopleurum subtile","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3083","Cryptopleurum subtile","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3084","Cryptopleurum subtile","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3085","Cryptopleurum subtile","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3086","Cryptopleurum subtile","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3087","Cteniopus flavus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3088","Cteniopus flavus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3089","Cteniopus flavus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3090","Cteniopus flavus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3091","Cteniopus flavus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3092","Cteniopus flavus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3093","Cteniopus flavus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"3094","Cteniopus flavus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
